  5.200E+00  5.181E+00  3.660E-01  2.819E+00  7.348E+00  2.840E+01  2.049E-02  2.736E+00  5.190E-05  2.956E-01  3.768E+01  4.639E+01
  5.300E+00  5.142E+00  3.791E-01  2.794E+00  7.285E+00  2.933E+01  2.129E-02  2.875E+00  4.828E-05  3.104E-01  3.930E+01  4.812E+01
  5.400E+00  5.099E+00  3.919E-01  2.769E+00  7.220E+00  3.026E+01  2.210E-02  3.016E+00  4.494E-05  3.257E-01  4.094E+01  4.986E+01
  5.500E+00  5.052E+00  4.044E-01  2.744E+00  7.151E+00  3.119E+01  2.291E-02  3.158E+00  4.188E-05  3.415E-01  4.260E+01  5.162E+01
  5.600E+00  5.001E+00  4.168E-01  2.718E+00  7.080E+00  3.213E+01  2.372E-02  3.302E+00  3.906E-05  3.579E-01  4.429E+01  5.339E+01
  5.700E+00  4.948E+00  4.289E-01  2.692E+00  7.008E+00  3.307E+01  2.454E-02  3.447E+00  3.646E-05  3.749E-01  4.600E+01  5.518E+01
  5.800E+00  4.893E+00  4.408E-01  2.665E+00  6.935E+00  3.403E+01  2.535E-02  3.593E+00  3.406E-05  3.924E-01  4.773E+01  5.699E+01
  5.900E+00  4.836E+00  4.525E-01  2.639E+00  6.860E+00  3.500E+01  2.617E-02  3.742E+00  3.184E-05  4.107E-01  4.950E+01  5.883E+01
  6.000E+00  4.777E+00  4.640E-01  2.612E+00  6.785E+00  3.598E+01  2.699E-02  3.892E+00  2.980E-05  4.296E-01  5.130E+01  6.070E+01
  6.100E+00  4.718E+00  4.752E-01  2.585E+00  6.710E+00  3.698E+01  2.781E-02  4.043E+00  2.791E-05  4.492E-01  5.313E+01  6.259E+01
  6.200E+00  4.658E+00  4.863E-01  2.559E+00  6.635E+00  3.799E+01  2.864E-02  4.197E+00  2.616E-05  4.696E-01  5.499E+01  6.451E+01
  6.300E+00  4.597E+00  4.972E-01  2.532E+00  6.561E+00  3.903E+01  2.947E-02  4.353E+00  2.453E-05  4.907E-01  5.689E+01  6.646E+01
  6.400E+00  4.536E+00  5.078E-01  2.506E+00  6.486E+00  4.008E+01  3.030E-02  4.510E+00  2.303E-05  5.127E-01  5.882E+01  6.844E+01
  6.500E+00  4.476E+00  5.183E-01  2.480E+00  6.412E+00  4.115E+01  3.114E-02  4.670E+00  2.164E-05  5.354E-01  6.078E+01  7.046E+01
  6.600E+00  4.415E+00  5.285E-01  2.454E+00  6.339E+00  4.224E+01  3.199E-02  4.832E+00  2.035E-05  5.589E-01  6.278E+01  7.250E+01
  6.700E+00  4.354E+00  5.386E-01  2.428E+00  6.267E+00  4.335E+01  3.285E-02  4.996E+00  1.914E-05  5.832E-01  6.482E+01  7.458E+01
  6.800E+00  4.294E+00  5.485E-01  2.403E+00  6.195E+00  4.448E+01  3.371E-02  5.162E+00  1.803E-05  6.084E-01  6.689E+01  7.669E+01
  6.900E+00  4.234E+00  5.582E-01  2.378E+00  6.124E+00  4.562E+01  3.458E-02  5.330E+00  1.699E-05  6.344E-01  6.899E+01  7.883E+01
  7.000E+00  4.175E+00  5.677E-01  2.353E+00  6.055E+00  4.679E+01  3.545E-02  5.501E+00  1.602E-05  6.613E-01  7.113E+01  8.101E+01
  7.100E+00  4.116E+00  5.770E-01  2.328E+00  5.986E+00  4.798E+01  3.634E-02  5.674E+00  1.512E-05  6.890E-01  7.331E+01  8.322E+01
  7.200E+00  4.058E+00  5.862E-01  2.304E+00  5.918E+00  4.919E+01  3.724E-02  5.850E+00  1.428E-05  7.176E-01  7.552E+01  8.546E+01
  7.300E+00  4.001E+00  5.952E-01  2.280E+00  5.852E+00  5.042E+01  3.815E-02  6.028E+00  1.349E-05  7.471E-01  7.776E+01  8.773E+01
  7.400E+00  3.944E+00  6.040E-01  2.256E+00  5.786E+00  5.166E+01  3.906E-02  6.209E+00  1.276E-05  7.775E-01  8.003E+01  9.004E+01
  7.500E+00  3.889E+00  6.127E-01  2.233E+00  5.722E+00  5.293E+01  3.999E-02  6.392E+00  1.207E-05  8.087E-01  8.234E+01  9.238E+01
  7.600E+00  3.834E+00  6.212E-01  2.210E+00  5.659E+00  5.422E+01  4.094E-02  6.577E+00  1.143E-05  8.409E-01  8.469E+01  9.475E+01
  7.700E+00  3.780E+00  6.296E-01  2.187E+00  5.597E+00  5.552E+01  4.189E-02  6.765E+00  1.083E-05  8.739E-01  8.706E+01  9.716E+01
  7.800E+00  3.727E+00  6.377E-01  2.165E+00  5.536E+00  5.685E+01  4.286E-02  6.956E+00  1.026E-05  9.079E-01  8.947E+01  9.959E+01
  7.900E+00  3.674E+00  6.458E-01  2.142E+00  5.477E+00  5.819E+01  4.384E-02  7.149E+00  9.737E-06  9.427E-01  9.192E+01  1.021E+02
  8.000E+00  3.623E+00  6.537E-01  2.121E+00  5.418E+00  5.955E+01  4.484E-02  7.345E+00  9.243E-06  9.784E-01  9.439E+01  1.046E+02
  8.100E+00  3.573E+00  6.615E-01  2.099E+00  5.361E+00  6.093E+01  4.585E-02  7.544E+00  8.778E-06  1.015E+00  9.690E+01  1.071E+02
  8.200E+00  3.523E+00  6.691E-01  2.078E+00  5.304E+00  6.233E+01  4.687E-02  7.745E+00  8.342E-06  1.053E+00  9.944E+01  1.097E+02
  8.300E+00  3.474E+00  6.766E-01  2.058E+00  5.249E+00  6.375E+01  4.791E-02  7.949E+00  7.932E-06  1.091E+00  1.020E+02  1.123E+02
  8.400E+00  3.427E+00  6.839E-01  2.037E+00  5.195E+00  6.519E+01  4.897E-02  8.155E+00  7.546E-06  1.130E+00  1.046E+02  1.149E+02
  8.500E+00  3.380E+00  6.911E-01  2.017E+00  5.142E+00  6.664E+01  5.004E-02  8.365E+00  7.183E-06  1.171E+00  1.072E+02  1.175E+02
  8.600E+00  3.334E+00  6.982E-01  1.997E+00  5.090E+00  6.811E+01  5.112E-02  8.577E+00  6.841E-06  1.212E+00  1.099E+02  1.202E+02
  8.700E+00  3.289E+00  7.052E-01  1.978E+00  5.040E+00  6.961E+01  5.223E-02  8.791E+00  6.519E-06  1.254E+00  1.126E+02  1.230E+02
  8.800E+00  3.245E+00  7.120E-01  1.959E+00  4.990E+00  7.112E+01  5.335E-02  9.009E+00  6.215E-06  1.297E+00  1.153E+02  1.257E+02
  8.900E+00  3.201E+00  7.188E-01  1.940E+00  4.941E+00  7.265E+01  5.448E-02  9.229E+00  5.929E-06  1.341E+00  1.181E+02  1.285E+02
  9.000E+00  3.159E+00  7.254E-01  1.921E+00  4.893E+00  7.419E+01  5.564E-02  9.452E+00  5.658E-06  1.386E+00  1.209E+02  1.313E+02
  9.100E+00  3.117E+00  7.319E-01  1.903E+00  4.846E+00  7.576E+01  5.681E-02  9.677E+00  5.403E-06  1.432E+00  1.237E+02  1.342E+02
  9.200E+00  3.076E+00  7.383E-01  1.885E+00  4.800E+00  7.735E+01  5.800E-02  9.906E+00  5.161E-06  1.478E+00  1.266E+02  1.370E+02
  9.300E+00  3.036E+00  7.445E-01  1.867E+00  4.755E+00  7.895E+01  5.920E-02  1.014E+01  4.933E-06  1.526E+00  1.295E+02  1.400E+02
  9.400E+00  2.997E+00  7.507E-01  1.850E+00  4.711E+00  8.057E+01  6.042E-02  1.037E+01  4.717E-06  1.574E+00  1.324E+02  1.429E+02
  9.500E+00  2.958E+00  7.568E-01  1.833E+00  4.668E+00  8.221E+01  6.166E-02  1.061E+01  4.512E-06  1.624E+00  1.353E+02  1.459E+02
  9.600E+00  2.921E+00  7.628E-01  1.816E+00  4.626E+00  8.387E+01  6.292E-02  1.085E+01  4.319E-06  1.674E+00  1.383E+02  1.489E+02
  9.700E+00  2.884E+00  7.687E-01  1.799E+00  4.585E+00  8.555E+01  6.420E-02  1.109E+01  4.135E-06  1.725E+00  1.414E+02  1.519E+02
  9.800E+00  2.848E+00  7.745E-01  1.783E+00  4.544E+00  8.725E+01  6.549E-02  1.133E+01  3.961E-06  1.778E+00  1.444E+02  1.550E+02
  9.900E+00  2.812E+00  7.802E-01  1.767E+00  4.504E+00  8.897E+01  6.681E-02  1.158E+01  3.796E-06  1.831E+00  1.475E+02  1.581E+02
  1.000E+01  2.777E+00  7.858E-01  1.751E+00  4.465E+00  9.071E+01  6.813E-02  1.183E+01  3.639E-06  1.885E+00  1.506E+02  1.612E+02
  1.010E+01  2.743E+00  7.913E-01  1.736E+00  4.427E+00  9.247E+01  6.948E-02  1.209E+01  3.491E-06  1.940E+00  1.537E+02  1.644E+02
  1.020E+01  2.710E+00  7.968E-01  1.720E+00  4.390E+00  9.425E+01  7.085E-02  1.234E+01  3.349E-06  1.996E+00  1.569E+02  1.676E+02
  1.030E+01  2.677E+00  8.021E-01  1.705E+00  4.353E+00  9.604E+01  7.223E-02  1.260E+01  3.215E-06  2.053E+00  1.601E+02  1.708E+02
  1.040E+01  2.645E+00  8.074E-01  1.690E+00  4.317E+00  9.786E+01  7.363E-02  1.286E+01  3.087E-06  2.111E+00  1.634E+02  1.741E+02
  1.050E+01  2.613E+00  8.126E-01  1.676E+00  4.282E+00  9.970E+01  7.505E-02  1.313E+01  2.966E-06  2.170E+00  1.666E+02  1.774E+02
  1.060E+01  2.582E+00  8.178E-01  1.661E+00  4.248E+00  1.016E+02  7.649E-02  1.339E+01  2.850E-06  2.229E+00  1.699E+02  1.807E+02
  1.070E+01  2.552E+00  8.228E-01  1.647E+00  4.214E+00  1.034E+02  7.795E-02  1.366E+01  2.740E-06  2.290E+00  1.733E+02  1.841E+02
  1.080E+01  2.522E+00  8.278E-01  1.633E+00  4.181E+00  1.053E+02  7.942E-02  1.393E+01  2.636E-06  2.352E+00  1.767E+02  1.875E+02
  1.090E+01  2.493E+00  8.328E-01  1.620E+00  4.148E+00  1.072E+02  8.091E-02  1.421E+01  2.536E-06  2.414E+00  1.801E+02  1.909E+02
  1.100E+01  2.465E+00  8.376E-01  1.606E+00  4.117E+00  1.092E+02  8.242E-02  1.449E+01  2.440E-06  2.478E+00  1.835E+02  1.944E+02
  1.110E+01  2.437E+00  8.424E-01  1.593E+00  4.085E+00  1.111E+02  8.395E-02  1.477E+01  2.350E-06  2.542E+00  1.870E+02  1.979E+02
  1.120E+01  2.409E+00  8.472E-01  1.580E+00  4.055E+00  1.131E+02  8.549E-02  1.505E+01  2.263E-06  2.608E+00  1.905E+02  2.014E+02
  1.130E+01  2.382E+00  8.518E-01  1.567E+00  4.025E+00  1.151E+02  8.706E-02  1.534E+01  2.180E-06  2.674E+00  1.940E+02  2.049E+02
  1.140E+01  2.356E+00  8.565E-01  1.554E+00  3.995E+00  1.171E+02  8.864E-02  1.563E+01  2.101E-06  2.742E+00  1.976E+02  2.085E+02
  1.150E+01  2.330E+00  8.610E-01  1.541E+00  3.967E+00  1.192E+02  9.024E-02  1.592E+01  2.026E-06  2.810E+00  2.012E+02  2.122E+02
  1.160E+01  2.304E+00  8.655E-01  1.529E+00  3.938E+00  1.212E+02  9.185E-02  1.621E+01  1.953E-06  2.880E+00  2.048E+02  2.158E+02
  1.170E+01  2.279E+00  8.700E-01  1.517E+00  3.910E+00  1.233E+02  9.349E-02  1.651E+01  1.884E-06  2.950E+00  2.085E+02  2.195E+02
  1.180E+01  2.255E+00  8.744E-01  1.505E+00  3.883E+00  1.254E+02  9.514E-02  1.681E+01  1.819E-06  3.022E+00  2.122E+02  2.232E+02
  1.190E+01  2.231E+00  8.788E-01  1.493E+00  3.857E+00  1.276E+02  9.681E-02  1.711E+01  1.755E-06  3.094E+00  2.159E+02  2.270E+02
  1.200E+01  2.207E+00  8.831E-01  1.482E+00  3.830E+00  1.297E+02  9.850E-02  1.741E+01  1.695E-06  3.167E+00  2.197E+02  2.308E+02
