  5.400E+00  4.868E+00  3.203E-01  4.859E+00  1.112E+01  5.020E+00  2.596E-03  5.368E-01  2.247E-05  7.713E-03  5.542E+00  1.486E+01
  5.500E+00  4.809E+00  3.299E-01  4.797E+00  1.101E+01  4.976E+00  2.722E-03  5.397E-01  2.094E-05  8.094E-03  5.513E+00  1.476E+01
  5.600E+00  4.746E+00  3.394E-01  4.737E+00  1.089E+01  4.929E+00  2.850E-03  5.429E-01  1.953E-05  8.489E-03  5.482E+00  1.466E+01
  5.700E+00  4.682E+00  3.487E-01  4.677E+00  1.077E+01  4.883E+00  2.980E-03  5.465E-01  1.823E-05  8.900E-03  5.452E+00  1.455E+01
  5.800E+00  4.616E+00  3.578E-01  4.618E+00  1.064E+01  4.837E+00  3.113E-03  5.505E-01  1.703E-05  9.327E-03  5.421E+00  1.445E+01
  5.900E+00  4.549E+00  3.669E-01  4.560E+00  1.052E+01  4.791E+00  3.248E-03  5.548E-01  1.592E-05  9.770E-03  5.391E+00  1.434E+01
  6.000E+00  4.482E+00  3.758E-01  4.503E+00  1.040E+01  4.746E+00  3.386E-03  5.595E-01  1.490E-05  1.023E-02  5.362E+00  1.424E+01
  6.100E+00  4.414E+00  3.845E-01  4.447E+00  1.028E+01  4.703E+00  3.525E-03  5.644E-01  1.395E-05  1.071E-02  5.334E+00  1.414E+01
  6.200E+00  4.347E+00  3.932E-01  4.392E+00  1.016E+01  4.662E+00  3.667E-03  5.697E-01  1.308E-05  1.121E-02  5.308E+00  1.404E+01
  6.300E+00  4.279E+00  4.017E-01  4.338E+00  1.004E+01  4.622E+00  3.811E-03  5.752E-01  1.227E-05  1.172E-02  5.284E+00  1.394E+01
  6.400E+00  4.213E+00  4.101E-01  4.285E+00  9.925E+00  4.585E+00  3.957E-03  5.810E-01  1.152E-05  1.226E-02  5.262E+00  1.385E+01
  6.500E+00  4.147E+00  4.183E-01  4.233E+00  9.809E+00  4.549E+00  4.106E-03  5.871E-01  1.082E-05  1.282E-02  5.241E+00  1.376E+01
  6.600E+00  4.082E+00  4.264E-01  4.182E+00  9.695E+00  4.514E+00  4.256E-03  5.934E-01  1.017E-05  1.339E-02  5.222E+00  1.367E+01
  6.700E+00  4.018E+00  4.344E-01  4.132E+00  9.584E+00  4.482E+00  4.409E-03  6.000E-01  9.572E-06  1.399E-02  5.205E+00  1.359E+01
  6.800E+00  3.955E+00  4.423E-01  4.083E+00  9.474E+00  4.451E+00  4.564E-03  6.069E-01  9.014E-06  1.460E-02  5.189E+00  1.351E+01
  6.900E+00  3.893E+00  4.500E-01  4.035E+00  9.367E+00  4.422E+00  4.721E-03  6.139E-01  8.494E-06  1.524E-02  5.174E+00  1.343E+01
  7.000E+00  3.832E+00  4.576E-01  3.988E+00  9.261E+00  4.393E+00  4.879E-03  6.213E-01  8.010E-06  1.590E-02  5.161E+00  1.336E+01
  7.100E+00  3.772E+00  4.651E-01  3.943E+00  9.158E+00  4.366E+00  5.040E-03  6.288E-01  7.558E-06  1.658E-02  5.149E+00  1.329E+01
  7.200E+00  3.714E+00  4.725E-01  3.898E+00  9.057E+00  4.341E+00  5.203E-03  6.366E-01  7.138E-06  1.728E-02  5.138E+00  1.322E+01
  7.300E+00  3.656E+00  4.798E-01  3.855E+00  8.959E+00  4.316E+00  5.368E-03  6.447E-01  6.745E-06  1.801E-02  5.128E+00  1.315E+01
  7.400E+00  3.600E+00  4.869E-01  3.813E+00  8.862E+00  4.291E+00  5.535E-03  6.529E-01  6.378E-06  1.875E-02  5.119E+00  1.309E+01
  7.500E+00  3.546E+00  4.939E-01  3.772E+00  8.768E+00  4.268E+00  5.704E-03  6.614E-01  6.035E-06  1.952E-02  5.110E+00  1.302E+01
  7.600E+00  3.492E+00  5.009E-01  3.731E+00  8.677E+00  4.244E+00  5.875E-03  6.701E-01  5.714E-06  2.031E-02  5.102E+00  1.296E+01
  7.700E+00  3.440E+00  5.077E-01  3.692E+00  8.587E+00  4.221E+00  6.048E-03  6.790E-01  5.414E-06  2.112E-02  5.094E+00  1.291E+01
  7.800E+00  3.389E+00  5.144E-01  3.654E+00  8.500E+00  4.199E+00  6.222E-03  6.882E-01  5.132E-06  2.195E-02  5.086E+00  1.285E+01
  7.900E+00  3.339E+00  5.210E-01  3.617E+00  8.415E+00  4.176E+00  6.399E-03  6.975E-01  4.869E-06  2.281E-02  5.078E+00  1.280E+01
  8.000E+00  3.291E+00  5.275E-01  3.581E+00  8.332E+00  4.154E+00  6.578E-03  7.071E-01  4.621E-06  2.368E-02  5.071E+00  1.274E+01
  8.100E+00  3.243E+00  5.339E-01  3.546E+00  8.252E+00  4.131E+00  6.758E-03  7.169E-01  4.389E-06  2.458E-02  5.064E+00  1.269E+01
  8.200E+00  3.197E+00  5.402E-01  3.511E+00  8.173E+00  4.109E+00  6.941E-03  7.269E-01  4.171E-06  2.551E-02  5.057E+00  1.264E+01
  8.300E+00  3.152E+00  5.465E-01  3.478E+00  8.096E+00  4.085E+00  7.125E-03  7.372E-01  3.966E-06  2.645E-02  5.049E+00  1.259E+01
  8.400E+00  3.108E+00  5.526E-01  3.446E+00  8.022E+00  4.062E+00  7.312E-03  7.476E-01  3.773E-06  2.742E-02  5.041E+00  1.255E+01
  8.500E+00  3.065E+00  5.586E-01  3.414E+00  7.949E+00  4.039E+00  7.500E-03  7.583E-01  3.591E-06  2.841E-02  5.033E+00  1.250E+01
  8.600E+00  3.023E+00  5.645E-01  3.383E+00  7.879E+00  4.015E+00  7.690E-03  7.692E-01  3.420E-06  2.942E-02  5.025E+00  1.245E+01
  8.700E+00  2.982E+00  5.704E-01  3.354E+00  7.810E+00  3.991E+00  7.882E-03  7.803E-01  3.259E-06  3.045E-02  5.017E+00  1.241E+01
  8.800E+00  2.942E+00  5.762E-01  3.325E+00  7.743E+00  3.966E+00  8.076E-03  7.916E-01  3.108E-06  3.151E-02  5.008E+00  1.237E+01
  8.900E+00  2.903E+00  5.818E-01  3.296E+00  7.678E+00  3.942E+00  8.272E-03  8.032E-01  2.964E-06  3.259E-02  5.000E+00  1.232E+01
  9.000E+00  2.865E+00  5.874E-01  3.269E+00  7.614E+00  3.917E+00  8.469E-03  8.150E-01  2.829E-06  3.369E-02  4.991E+00  1.228E+01
  9.100E+00  2.828E+00  5.929E-01  3.242E+00  7.553E+00  3.891E+00  8.669E-03  8.269E-01  2.701E-06  3.481E-02  4.982E+00  1.224E+01
  9.200E+00  2.792E+00  5.984E-01  3.216E+00  7.492E+00  3.866E+00  8.870E-03  8.392E-01  2.581E-06  3.596E-02  4.973E+00  1.220E+01
  9.300E+00  2.757E+00  6.037E-01  3.191E+00  7.434E+00  3.840E+00  9.073E-03  8.516E-01  2.466E-06  3.713E-02  4.964E+00  1.216E+01
  9.400E+00  2.723E+00  6.090E-01  3.167E+00  7.377E+00  3.816E+00  9.278E-03  8.642E-01  2.358E-06  3.832E-02  4.956E+00  1.213E+01
  9.500E+00  2.689E+00  6.142E-01  3.143E+00  7.321E+00  3.788E+00  9.485E-03  8.771E-01  2.256E-06  3.954E-02  4.946E+00  1.209E+01
  9.600E+00  2.656E+00  6.193E-01  3.119E+00  7.267E+00  3.762E+00  9.694E-03  8.902E-01  2.159E-06  4.077E-02  4.937E+00  1.205E+01
  9.700E+00  2.624E+00  6.244E-01  3.097E+00  7.215E+00  3.736E+00  9.904E-03  9.035E-01  2.068E-06  4.203E-02  4.928E+00  1.202E+01
  9.800E+00  2.593E+00  6.294E-01  3.075E+00  7.163E+00  3.710E+00  1.012E-02  9.170E-01  1.981E-06  4.332E-02  4.919E+00  1.198E+01
  9.900E+00  2.563E+00  6.343E-01  3.053E+00  7.113E+00  3.683E+00  1.033E-02  9.308E-01  1.898E-06  4.463E-02  4.911E+00  1.195E+01
  1.000E+01  2.533E+00  6.392E-01  3.033E+00  7.065E+00  3.657E+00  1.055E-02  9.447E-01  1.820E-06  4.596E-02  4.903E+00  1.192E+01
  1.010E+01  2.504E+00  6.439E-01  3.012E+00  7.017E+00  3.631E+00  1.076E-02  9.589E-01  1.745E-06  4.731E-02  4.895E+00  1.189E+01
  1.020E+01  2.475E+00  6.487E-01  2.993E+00  6.971E+00  3.605E+00  1.098E-02  9.733E-01  1.675E-06  4.869E-02  4.888E+00  1.186E+01
  1.030E+01  2.447E+00  6.533E-01  2.973E+00  6.926E+00  3.580E+00  1.121E-02  9.880E-01  1.608E-06  5.009E-02  4.880E+00  1.183E+01
  1.040E+01  2.420E+00  6.579E-01  2.955E+00  6.882E+00  3.554E+00  1.143E-02  1.003E+00  1.544E-06  5.151E-02  4.874E+00  1.180E+01
  1.050E+01  2.394E+00  6.625E-01  2.937E+00  6.839E+00  3.529E+00  1.165E-02  1.018E+00  1.483E-06  5.296E-02  4.868E+00  1.177E+01
  1.060E+01  2.368E+00  6.669E-01  2.919E+00  6.797E+00  3.504E+00  1.188E-02  1.033E+00  1.425E-06  5.443E-02  4.862E+00  1.175E+01
  1.070E+01  2.342E+00  6.714E-01  2.902E+00  6.757E+00  3.480E+00  1.211E-02  1.049E+00  1.370E-06  5.592E-02  4.857E+00  1.172E+01
  1.080E+01  2.318E+00  6.757E-01  2.885E+00  6.717E+00  3.456E+00  1.234E-02  1.064E+00  1.318E-06  5.744E-02  4.853E+00  1.170E+01
  1.090E+01  2.293E+00  6.800E-01  2.868E+00  6.678E+00  3.433E+00  1.257E-02  1.080E+00  1.268E-06  5.898E-02  4.849E+00  1.167E+01
  1.100E+01  2.269E+00  6.843E-01  2.852E+00  6.641E+00  3.409E+00  1.281E-02  1.097E+00  1.220E-06  6.055E-02  4.846E+00  1.165E+01
  1.110E+01  2.246E+00  6.885E-01  2.837E+00  6.604E+00  3.387E+00  1.304E-02  1.113E+00  1.175E-06  6.214E-02  4.844E+00  1.163E+01
  1.120E+01  2.223E+00  6.927E-01  2.822E+00  6.568E+00  3.365E+00  1.328E-02  1.130E+00  1.131E-06  6.375E-02  4.843E+00  1.161E+01
  1.130E+01  2.201E+00  6.968E-01  2.807E+00  6.533E+00  3.343E+00  1.352E-02  1.147E+00  1.090E-06  6.539E-02  4.842E+00  1.160E+01
  1.140E+01  2.179E+00  7.008E-01  2.792E+00  6.498E+00  3.322E+00  1.376E-02  1.164E+00  1.051E-06  6.705E-02  4.842E+00  1.158E+01
  1.150E+01  2.158E+00  7.048E-01  2.778E+00  6.465E+00  3.302E+00  1.400E-02  1.181E+00  1.013E-06  6.874E-02  4.843E+00  1.157E+01
  1.160E+01  2.137E+00  7.088E-01  2.765E+00  6.432E+00  3.282E+00  1.425E-02  1.198E+00  9.767E-07  7.045E-02  4.845E+00  1.155E+01
  1.170E+01  2.117E+00  7.127E-01  2.751E+00  6.400E+00  3.263E+00  1.450E-02  1.216E+00  9.422E-07  7.219E-02  4.848E+00  1.154E+01
  1.180E+01  2.096E+00  7.166E-01  2.738E+00  6.369E+00  3.245E+00  1.475E-02  1.234E+00  9.093E-07  7.395E-02  4.851E+00  1.153E+01
  1.190E+01  2.077E+00  7.204E-01  2.725E+00  6.338E+00  3.227E+00  1.500E-02  1.252E+00  8.777E-07  7.573E-02  4.855E+00  1.152E+01
  1.200E+01  2.057E+00  7.242E-01  2.713E+00  6.309E+00  3.210E+00  1.525E-02  1.271E+00  8.475E-07  7.754E-02  4.861E+00  1.151E+01

